PAC,long,lat
5001137920,-45.462098787129264,-22.425479880092325
5001077636,-45.45320045953355,-22.417249550925987
5008689383,-45.45450375164677,-22.417646182525232
5001568952,-45.460136948461354,-22.42873009022145
5001109129,-45.46321283670301,-22.418594311678078
5001074311,-45.45862301533987,-22.42044923444456
5008689361,-45.45528203303934,-22.420923296772685
5001119027,-45.455970283301895,-22.42339872117401
5001137913,-45.46239080778952,-22.425634066159205
5001133237,-45.45999020338513,-22.4254811103649
5008689472,-45.4508869364829,-22.413925311304013
5001101590,-45.458751932255836,-22.42419901797024
5001067822,-45.45352076477144,-22.42013841615494
5001083733,-45.4585114121719,-22.421971130163456
5001051232,-45.46307607590012,-22.430094841103994
5001106469,-45.46083083207719,-22.42109727781707
5001108030,-45.463307003815146,-22.41769065220177
5001041621,-45.452712304828935,-22.41053249208079
5001073254,-45.45091802514668,-22.41452661151385
5001133223,-45.46059178688142,-22.425217412953202
5008689460,-45.45196489896085,-22.41375969035738
5001042027,-45.45186500766391,-22.409911523697815
5001051071,-45.46148898293018,-22.429135558559153
5001126090,-45.46266401463254,-22.431839560946912
5001456868,-45.468259188111006,-22.413835889914367
5001077146,-45.454041996540866,-22.419072036045577
5001036392,-45.46728088850216,-22.414743195242238
5001074549,-45.457575395088384,-22.41802597162126
5001126503,-45.46232683991167,-22.432725846420624
5000219884,-45.46623375118662,-22.412495695020255
5001108968,-45.4643092739538,-22.421057417166026
5009194099,-45.46101318580986,-22.42335522995984
5001076698,-45.45604639922192,-22.4169513753057
5001073366,-45.455181560780375,-22.41990898291317
5008689473,-45.45069278904094,-22.413980056634273
5001052219,-45.457403252258246,-22.415899607380936
5000220192,-45.46218861950916,-22.43206893663205
5001134784,-45.46139202072516,-22.423318013315622
5001043231,-45.45392847691761,-22.414039387607602
5001453284,-45.45837249479473,-22.41813211860233
5001076481,-45.45570408127827,-22.41924180196753
5001078847,-45.45300139369931,-22.418784788087464
5001051988,-45.45464911986096,-22.414544344345984
5001451443,-45.462833949627054,-22.430338004295436
5001109829,-45.462732073526354,-22.420122417215737
5001072120,-45.451086788324574,-22.41563731201228
5001057112,-45.46163627299558,-22.426659853569333
5001074801,-45.45772365732091,-22.41879343237099
5001621788,-45.45843285099522,-22.41579840127514
5001045688,-45.447491897732846,-22.409616537073475
5009194128,-45.457748325724594,-22.423355479971406
5001105825,-45.460491165334986,-22.418276870780915
5001126076,-45.462733293007034,-22.432218785268674
5001074941,-45.45893806404035,-22.41874481861845
5001077174,-45.453942893949375,-22.41847607780869
5008689379,-45.45459299227275,-22.418196999292036
5000220465,-45.453660715469596,-22.412368866330098
5001109962,-45.463141605001056,-22.420554870610772
5008689385,-45.454414600053724,-22.417122466828346
5001109759,-45.463401015344516,-22.419668805470963
5008689350,-45.45546061501534,-22.422052030476777
5001071399,-45.44887288317699,-22.41607818755824
5001134252,-45.45865667606472,-22.427739488786358
5001049944,-45.46170064017235,-22.41673765771668
5001120427,-45.46295274377405,-22.430997137208067
5001050567,-45.45356607261613,-22.416137354854982
5008526975,-45.44811440125858,-22.4037698663862
5009194140,-45.45674300868285,-22.421985173077246
5001526917,-45.4591658892943,-22.428931599513646
5001072330,-45.44995263620518,-22.41646255870006
5001138361,-45.45937441239914,-22.424380727788332
5001528254,-45.464481588554406,-22.42028000721649
5008689359,-45.45537148590529,-22.421537349369146
5001053430,-45.46155409654426,-22.42825628509945
5001041607,-45.4527699270904,-22.410324550837288
5001075522,-45.449684190373034,-22.417584595152903
5009194137,-45.45733681933871,-22.422317747765817
5001045821,-45.446120122245816,-22.4090421580691
5001107869,-45.4651048610005,-22.41778486068273
5001105685,-45.46175014695166,-22.417017566307607
5001057665,-45.46259065243663,-22.427295729114576
5001107582,-45.463939983543355,-22.42104041008679
5001074339,-45.45853347344098,-22.419811966748796
5001046108,-45.44913636834866,-22.410388891933792
5001109444,-45.46295985021686,-22.41848663045357
5001052163,-45.4566538615864,-22.415522303111743
5001130542,-45.46202975606832,-22.422237273731128
5001130598,-45.46314475982274,-22.421506220235813
5001055138,-45.4609791473697,-22.42776106352221
5001105902,-45.46102014116656,-22.419575159066312
5008689392,-45.454314997439155,-22.41637293316427
5001101205,-45.45866618189871,-22.424716994193886
5001105923,-45.459599694370354,-22.41902018833099
5001106497,-45.459671871259786,-22.420284728657236
5001679097,-45.4627288170812,-22.427936738889343
5008689454,-45.45319983990066,-22.41406338421774
5001050539,-45.45393449428144,-22.415891321027573
5001046815,-45.44775835426458,-22.407872252502386
5001101170,-45.4580810074325,-22.424059180586653
5001043581,-45.45143123406416,-22.413984228589243
5001107890,-45.46431613308306,-22.417274997243283
5001052072,-45.45577009871107,-22.415651273087747
5001433348,-45.4597180676347,-22.428414013595784
5001075333,-45.454603901049154,-22.418563473925133
5001068137,-45.453587812827266,-22.419840109233633
5001072988,-45.44926909029624,-22.41540550635898
5001073807,-45.45579335697778,-22.41980165152495
5001126601,-45.4629210696516,-22.43316680380491
5001055810,-45.46030363690329,-22.426236262993086
5001051981,-45.4542897687578,-22.414590524533025
5001057714,-45.46182465128658,-22.427794784501657
5001109955,-45.46299649489231,-22.420747798571995
5001074388,-45.45777374955884,-22.41925401925755
5001074927,-45.458887790139386,-22.418230029592166
5000219842,-45.46648808575651,-22.413009893191997
5000219877,-45.466341048400636,-22.412621860010802
5001046087,-45.45010737355642,-22.410205512974017
5001107498,-45.46257953771544,-22.421007091104343
5001043336,-45.45371989175953,-22.412639716949343
5001130402,-45.4623873328091,-22.42165013154829
5001071497,-45.44933879944597,-22.415932350797334
5001043287,-45.45323855751337,-22.41401810605072
5008689388,-45.45475584780411,-22.4174828629437
5001052086,-45.45580772544611,-22.41527174299648
5001076670,-45.45601739788458,-22.416996626493074
5001073695,-45.455882810743105,-22.42041570502073
5001046010,-45.44628482858195,-22.408897160375602
5001073093,-45.450276209579386,-22.414357841141396
5001055628,-45.46066539908884,-22.42691277350565
5001072799,-45.4502106130293,-22.415107838855647
5001119160,-45.46260090290929,-22.433321297439875
5001055264,-45.46117205284793,-22.42732580244376
5000220073,-45.463764621140285,-22.432603199577954
5001107932,-45.46396813322275,-22.417814146205842
5000291004,-45.45178424404759,-22.408972222290174
5001071427,-45.44862188509188,-22.416584783760698
5001049902,-45.45160982863064,-22.41512995228544
5001052037,-45.455099662219595,-22.415648013045313
5001036259,-45.46712222471086,-22.413784976595366
5001130486,-45.462660861609436,-22.42209092525593
5001076453,-45.45560470619222,-22.41856453962174
5001074290,-45.458848398934435,-22.42102784835646
5001430772,-45.46084141350042,-22.421359230544
5001077629,-45.45315088170776,-22.4169425367686
5001052268,-45.45799802878594,-22.416534180707856
5001109164,-45.46288434313789,-22.419158155124705
5001119524,-45.45590332787623,-22.4237241300645
5001050476,-45.464875789286225,-22.416104131200655
5001050595,-45.4664189260925,-22.41557680292709
5001052023,-45.45505967836141,-22.415304837148483
5001046535,-45.44944033200568,-22.40822894161232
5001045842,-45.44551791641868,-22.409098022155945
5001052030,-45.45489599455448,-22.41576322609194
5001076446,-45.4555551517488,-22.418266560952986
5008689440,-45.45434942618505,-22.415008716479065
5001055572,-45.460812038944425,-22.427180300230646
5001049706,-45.45225118554373,-22.4151552601071
5001072190,-45.45060444413974,-22.41671369258279
5008689448,-45.452393548223654,-22.414110812663807
5001049195,-45.45292336042468,-22.415695411813772
5001134630,-45.46176026162675,-22.4230160425563
5001120182,-45.46211622408441,-22.43074802949792
5001072169,-45.450455320356696,-22.41566617485404
5002752649,-45.468613001189,-22.41503745611368
5001053409,-45.461659278552816,-22.427739969923607
5001039626,-45.452841216348986,-22.411336149643546
5001678887,-45.46014265465976,-22.424564368450774
5001125873,-45.46434502110577,-22.43180655133125
5001229011,-45.45965895699521,-22.422265355961372
5001075221,-45.454366347828625,-22.417224053347354
5001076733,-45.45609704544228,-22.417583604999322
5001067570,-45.45431027689773,-22.420896130052313
5001108023,-45.46343247812632,-22.417437343758365
5001036385,-45.46750405796587,-22.41465221083081
5001133244,-45.45965023087342,-22.425518213694545
5001689863,-45.45649356642491,-22.419989386800694
5001056678,-45.461317163855995,-22.42713052725196
5008443095,-45.45650637996545,-22.41499080378253
5001131991,-45.46153591135317,-22.422754700469
5001049727,-45.45235021978675,-22.415733152762755
5001083740,-45.45818113435183,-22.42199916922624
5001432032,-45.45662784689756,-22.422425358843213
5001074521,-45.457268138114046,-22.41914704490017
5008689410,-45.45320063040475,-22.41430729744377
5001131662,-45.45968863552207,-22.422425713176096
5001050707,-45.46021748005262,-22.429577600525818
5001072358,-45.449902167151265,-22.415876579340647
5001108345,-45.46416417103961,-22.41832851524873
5001043560,-45.452102084243734,-22.41411786244936
5001131095,-45.45991018530674,-22.421837879414568
5009194136,-45.4573468917456,-22.422426125964876
5001045394,-45.4448249366215,-22.411159663987235
5001120175,-45.46177629923676,-22.43080320470409
5000220017,-45.46370777409447,-22.41548523305704
5001133286,-45.4593977399137,-22.425564100702616
5001074528,-45.457238012624146,-22.418849011372743
5001050406,-45.45239002108258,-22.416022126519863
5008689462,-45.45098322239778,-22.41365402541288
5001049965,-45.46005757429759,-22.41643519053156
5001107862,-45.4648979917489,-22.41693627029258
5000220213,-45.46166247024678,-22.43164368141072
5008395220,-45.461901435402865,-22.433380302858666
5001073009,-45.44920008981228,-22.41509854526163
5000219779,-45.46769250550466,-22.415798969646687
5001120392,-45.46375964249347,-22.431104674541075
5001125908,-45.46466551250336,-22.431751425587777
5001046388,-45.45114571550232,-22.409814159495795
5001111187,-45.45902274150626,-22.42972554259967
5001073114,-45.45539962479279,-22.42122731708696
5008689367,-45.45476181840314,-22.419316728084482
5000291067,-45.45107196030267,-22.40803468445307
5001041999,-45.45246548859137,-22.40932263952817
5001072316,-45.450515977830094,-22.4163977517548
5001042006,-45.452241498945966,-22.409160655439848
5001036252,-45.46738422690049,-22.41368484697807
5001120161,-45.46203035321821,-22.431227071372177
5001049993,-45.4612034985426,-22.41625124679757
5001036462,-45.468184641507946,-22.414785748463487
5001050182,-45.46302691086322,-22.41526730034559
5001072792,-45.44996782395589,-22.415144649905642
5001107365,-45.4617111775288,-22.41992550795578
5001107533,-45.463124427949936,-22.421235261697916
5001106763,-45.46165721101141,-22.421236660143734
5001131956,-45.4609336839423,-22.422819656701733
5001046122,-45.44851461036092,-22.410408686911353
5001046325,-45.45067725774919,-22.40916502434635
5001120378,-45.46411896841562,-22.43103932080794
5001046318,-45.450551739371235,-22.409409290106623
5001045989,-45.44654591346307,-22.408507980558795
5001075375,-45.449531780467225,-22.41853357866171
5001071490,-45.44937850361498,-22.41619313980152
5000219898,-45.46577824367097,-22.41284029724187
5001046297,-45.45085488194718,-22.410013717259176
5001039108,-45.45106055330183,-22.407510749321602
5001036287,-45.46783885577855,-22.41307826055322
5001071392,-45.448998352991566,-22.41581585621674
5000219821,-45.468001819228505,-22.41241831375413
5001036154,-45.46861856169721,-22.413798712840276
5001108016,-45.463509338685014,-22.41717514012055
5001071406,-45.44874738458407,-22.41633148610913
5001101254,-45.456479581067754,-22.424628964055387
5001456847,-45.46841625470637,-22.414315314899795
5001052002,-45.454940554163215,-22.4145282563739
5001109136,-45.46308757103452,-22.418910856850516
5001053416,-45.46173741614882,-22.427861070831682
5008689486,-45.44813228247881,-22.41540550096306
5001031212,-45.46690385223093,-22.412403421880356
5001036021,-45.46922906736751,-22.413318144816458
5001247148,-45.457929033697894,-22.425125610158716
5008689366,-45.4548015963166,-22.419596667252335
5001431213,-45.466556912671365,-22.413253610365757
5001105937,-45.459479797654524,-22.41801776710622
5001039136,-45.44984487404167,-22.40713471219715
5001052226,-45.45753984218993,-22.416070865278186
5001038842,-45.44883752543143,-22.405070822960056
5001041593,-45.452897996845024,-22.410868304328744
5001119531,-45.45605725583766,-22.423251855588603
5001106861,-45.46064219478143,-22.419878240488345
5001106854,-45.46141023379522,-22.420007672715883
5001067549,-45.45434999545586,-22.42115800094092
5001074675,-45.45866389762074,-22.418104190156214
5001067577,-45.4542706167955,-22.420652326543575
5008526970,-45.448729227272,-22.404626383400853
5001101114,-45.45685281770335,-22.42287921790154
5001052681,-45.46238266173043,-22.42904266398773
5001132040,-45.46181656098548,-22.422410610860936
5001046654,-45.45060496574655,-22.407837240995832
5001072834,-45.4509675391206,-22.414815559190686
5001050588,-45.46673895793651,-22.41539520102765
5002202442,-45.46293953363255,-22.427013594701577
5008689368,-45.45472204048974,-22.419036788916628
5001051078,-45.46155852570536,-22.42959608788908
5001072869,-45.45116241681205,-22.41498665880721
5001109423,-45.46331828760884,-22.418163182984472
5001072134,-45.45112655724478,-22.415917252079453
5001126069,-45.46279267614102,-22.432543834430362
5001440222,-45.46332529872353,-22.41734731172903
5001054627,-45.459699856363216,-22.4287855388215
5008689381,-45.45454343962797,-22.41789901972396
5001430646,-45.46148439728705,-22.424808341032076
5001046115,-45.44883543720562,-22.410471033311467
5009036031,-45.46942491902473,-22.41377315590637
5000220059,-45.46413165964833,-22.43193363812685
5001050413,-45.4525650894073,-22.4160758394284
5001105692,-45.461819087181084,-22.41729742003986
5001074535,-45.457207709967804,-22.418496774806272
5001042293,-45.451297055214866,-22.408539955054835
5001049986,-45.460912159568466,-22.416297247120212
5008443096,-45.456565736119785,-22.415314772858437
5001134035,-45.45839916778732,-22.42625830087985
5001137836,-45.46225277624461,-22.425031991633034
5001073240,-45.450838608714776,-22.41400395072168
5001490398,-45.46182686271948,-22.42846328565207
5001057651,-45.46244564574988,-22.427521991346794
5001045961,-45.44748886072233,-22.408667983440637
5001109780,-45.46296394842744,-22.41972317758251
5001036448,-45.46847579342307,-22.41468553251127
